pair,task1,task2,merge_right_subspace_overlap_top_k,merge_right_subspace_overlap_bottom_k,merge_interaction_matrix_overlap_top_k,merge_interaction_matrix_overlap_bottom_k,merge_effective_rank,merge_effective_rank_mergeability_score,merge_stable_rank,merge_spectral_gap,merge_singular_value_ratio,merge_layerwise_effective_rank,merge_layerwise_effective_rank_mergeability_score,merge_task_vector_cosine_similarity,merge_task_vector_l2_distance,merge_task_vector_dot_product,merge_weight_space_angle,merge_task_vector_magnitude_ratio,merge_singular_value_overlap,merge_subspace_overlap,merge_right_subspace_overlap,merge_activation_l2_distance,merge_activation_cosine_similarity,merge_activation_magnitude_ratio,merge_activation_dot_product,merge_encoder_gradient_cosine_similarity,merge_encoder_gradient_l2_distance,merge_encoder_gradient_dot_product,merge_input_gradient_cosine_similarity,merge_input_gradient_l2_distance,merge_input_gradient_dot_product,perf_weight_avg,perf_isotropic,perf_tsv,perf_arithmetic
RESISC45__DTD,RESISC45,DTD,0.41281459053652036,0.3564909265810045,0.20357605414289348,0.2143952507472966,1.9565551280975342,0.04344487190246582,1.9164406061172485,0.34547916054725647,0.6545208692550659,1.8681796577166838,0.13182034228331618,0.05744330957531929,2.300809860229492,0.14837166666984558,86.70692806053164,0.6670964808168779,0.9406145226280644,0.08423298698551253,0.13054343315790284,2.5761914253234863,0.9673170447349548,0.9696451664018215,96.8070068359375,-0.037807073444128036,1.1852309703826904,-0.0023654536344110966,-0.0014394542668014765,0.17852088809013367,4.323654138715938e-06,0.9114315509796143,0.8129950761795044,0.9671087861061096,0.8344232141971588
RESISC45__Flowers102,RESISC45,Flowers102,0.3658202136393459,0.3240237765490436,0.17064449496848402,0.18322560695913742,1.774885654449463,0.2251143455505371,1.6271363496780396,0.6474601030349731,0.35253995656967163,1.7191715357468909,0.28082846425310914,0.05203422158956528,2.056396961212158,0.0724295973777771,87.01731171065622,0.3595043279986822,0.932777279952787,0.07783387972498836,0.11568249801419815,2.073788642883301,0.9791408181190491,0.9595253552879401,96.96760559082031,-0.013019907288253307,1.2693296670913696,0.017145127058029175,0.006572813261300325,0.14211353659629822,-1.6104300812003203e-05,0.9312218725681305,0.8871026039123535,0.9712651669979095,0.8849962949752808
RESISC45__PCAM,RESISC45,PCAM,0.3524506181895113,0.3393846943046119,0.15990835055708885,0.19369568384498498,1.9223593473434448,0.07764065265655518,1.8550515174865723,0.4369264543056488,0.5630735158920288,1.844031191636803,0.15596880836319693,0.03971794247627258,3.9316201210021973,0.2715591490268707,87.72373078266477,0.5662979623117107,0.918486181295143,0.07833715339876572,0.11145467184624586,6.17406702041626,0.8065289258956909,0.9473175422575616,78.85707092285156,0.01163383387029171,0.7117061614990234,0.0005934587679803371,0.001815645955502987,0.08082766830921173,-1.1016663847840391e-05,0.8891734182834625,0.9108696579933167,0.9034475386142731,0.8799096345901489
RESISC45__FER2013,RESISC45,FER2013,0.33014971065576565,0.34511793772528065,0.1505014461482752,0.1961522270213672,1.9639896154403687,0.03601038455963135,1.9302823543548584,0.31939443945884705,0.6806055307388306,1.9079646444443503,0.09203535555564968,0.03345257788896561,3.4444780349731445,0.1906425803899765,88.082950806067,0.6794107538512895,0.9306447730874116,0.06742358924645299,0.10440250387731587,2.3815343379974365,0.9725098609924316,0.9994836083917344,100.32166290283203,-0.02574044093489647,1.0491143465042114,-0.01717265322804451,0.006541733164340258,0.14667430520057678,-0.00016633261111564934,0.9744618237018585,0.8927529156208038,1.000980019569397,0.9193552136421204
RESISC45__OxfordIIITPet,RESISC45,OxfordIIITPet,0.36405650604302153,0.3382729178161878,0.1765934020140261,0.19694168267789175,1.8792402744293213,0.12075972557067871,1.782608985900879,0.5176564455032349,0.48234355449676514,1.7784763725513038,0.22152362744869625,0.07101082056760788,2.1222214698791504,0.1324126422405243,85.92795253816206,0.4815951234309153,0.9360916175932255,0.07278202333540287,0.11512477004303127,2.0602123737335205,0.9792287349700928,0.9828788160973749,99.33659362792969,0.10996360331773758,0.9348680377006531,0.00293705053627491,0.007142331451177597,0.1129055768251419,1.4866031960991677e-05,0.9857975244522095,0.9345740675926208,0.9986239373683929,0.9520871937274933
RESISC45__STL10,RESISC45,STL10,0.38233408541267805,0.34436926230853054,0.18298663198947906,0.20408651899581529,1.8574700355529785,0.14252996444702148,1.7479734420776367,0.550423264503479,0.4495767056941986,1.819447121835374,0.18055287816462595,0.03112160414457321,2.140130043029785,0.05559037625789642,88.21657546122795,0.4613332958528286,0.9303829287582973,0.07942844373437595,0.12090465505168127,2.3471879959106445,0.9729496240615845,0.9761064917587616,98.01953887939453,0.03562689945101738,0.7569792866706848,-0.001852874644100666,0.003806538414210081,0.06761441379785538,5.424712071544491e-06,0.9827277660369873,0.9401748180389404,0.9963122010231018,0.9562020897865295
RESISC45__CIFAR100,RESISC45,CIFAR100,0.3921003497346212,0.3684664451386785,0.18545373416734193,0.22128349348445828,1.9250141382217407,0.07498586177825928,1.85968816280365,0.4309787452220917,0.5690212845802307,1.852636806924502,0.14736319307549794,0.05055186152458191,3.920527458190918,0.34674519300460815,87.10235664323251,0.5644811082821933,0.9312706533467995,0.08043984759528684,0.12399302439869571,2.3457765579223633,0.9745265245437622,0.9713934670565699,103.54367065429688,0.010741522535681725,0.6342639327049255,0.005114477593451738,0.001940571703016758,0.0735292062163353,-5.642837095365394e-06,0.9535530805587769,0.9406262934207916,0.9816203415393829,0.9166372418403625
RESISC45__CIFAR10,RESISC45,CIFAR10,0.3729724776426177,0.36425515092057476,0.173710015198251,0.2184839945216224,1.961891531944275,0.0381084680557251,1.9263575077056885,0.3270908296108246,0.672909140586853,1.8775005636404376,0.1224994363595624,0.05216704681515694,3.403186082839966,0.29595908522605896,87.00969103571279,0.6824759968497467,0.9321293560963757,0.07632977419866704,0.11794425980100087,3.1704800128936768,0.9510297775268555,0.9940406099147189,97.57159423828125,-0.004323895089328289,0.49645039439201355,-0.006264369003474712,-0.009317856281995773,0.06437249481678009,5.765267360402504e-06,0.9752766191959381,0.9598913490772247,0.9898193776607513,0.9502392709255219
RESISC45__Food101,RESISC45,Food101,0.3664106056149567,0.37225740411190344,0.17161578685045242,0.22649964216639693,1.8951295614242554,0.10487043857574463,1.8086918592453003,0.49082261323928833,0.5091773867607117,1.8231046431356497,0.17689535686435032,0.03957812488079071,4.327991485595703,0.3065381348133087,87.73174804470645,0.49991189797149094,0.9291737225820433,0.0802789128332768,0.11586920281626142,2.6406338214874268,0.9681826233863831,0.9629726989983528,103.76918029785156,0.11212200671434402,0.8050987720489502,0.00520306034013629,0.005755048710852861,0.09162882715463638,-1.2392431926855352e-05,0.9838263690471649,0.9799189567565918,0.997766762971878,0.9573861360549927
RESISC45__FashionMNIST,RESISC45,FashionMNIST,0.32748511061973284,0.3457160685805622,0.14661618348492203,0.19907965307246964,1.9286128282546997,0.07138717174530029,1.866006851196289,0.42267441749572754,0.5773255825042725,1.8512915518442152,0.14870844815578477,0.0392427034676075,3.853299379348755,0.2613900601863861,87.75098121823241,0.5812896079891529,0.9294370244134147,0.0696051762632604,0.10355988459767032,3.065767288208008,0.9534373879432678,0.9638323110012346,94.84593200683594,-0.006345752626657486,0.7568414211273193,-0.008143728598952293,0.00030955823604017496,0.07475598156452179,1.6699061234248802e-05,0.9512967467308044,0.9264174401760101,0.9833876490592957,0.9147077202796936
RESISC45__EMNIST,RESISC45,EMNIST,0.30805225467043323,0.2896461179488655,0.13451059651121777,0.15310906871432825,1.997024416923523,0.0029755830764770508,1.9940650463104248,0.10346616059541702,0.8965338468551636,1.9369275133522348,0.06307248664776521,0.03476831316947937,2.9170799255371094,0.15178216993808746,88.00752082706344,0.886922619538245,0.904730203016749,0.0636742349503175,0.09741467513003438,3.429611921310425,0.9480373859405518,0.942594705710799,103.80675506591797,-0.015248720534145832,0.7523819804191589,0.007838386110961437,0.007081266026943922,0.10182733088731766,1.394805053678283e-06,0.9783907830715179,0.9220633208751678,0.9950574338436127,0.9520885050296783
RESISC45__KMNIST,RESISC45,KMNIST,0.3068128946470511,0.3010997838005304,0.13458493763124044,0.16065714692802363,1.937990665435791,0.062009334564208984,1.882659673690796,0.39955654740333557,0.6004434823989868,1.8599529435370838,0.14004705646291615,0.04052307829260826,3.7172601222991943,0.25753253698349,87.67756272490452,0.6092468490819197,0.9242307015185086,0.06521173265745055,0.09702275451624169,3.5113813877105713,0.9457792043685913,0.9399080982261969,103.85549926757812,0.06075788289308548,0.7750144600868225,0.0021773697808384895,-0.0031163240782916546,0.08564311265945435,-6.182694050949067e-06,0.9466727077960968,0.5773100927472115,0.9895573258399963,0.7094841003417969
RESISC45__RenderedSST2,RESISC45,RenderedSST2,0.25903688743567577,0.3060782855640858,0.10867734401012366,0.16263467208745908,1.97438645362854,0.02561354637145996,1.9499485492706299,0.2761780321598053,0.7238219380378723,1.8918588421501195,0.10814115784988054,0.036741822957992554,2.392371892929077,0.10395567119121552,87.89437467935416,0.7307428609786083,0.9114276721792401,0.06052212599875793,0.0819146526871987,2.523566961288452,0.9725368618965149,0.9440040876719137,106.33037567138672,-0.016269175335764885,0.8889428973197937,-0.005907646380364895,0.0012962708715349436,0.06656777113676071,1.817346492316574e-05,0.9863982796669006,0.8935799896717072,1.0087054669857025,0.9420033991336823
EuroSAT__SVHN,EuroSAT,SVHN,0.3407072161441854,0.3194350853632266,0.16120502575880513,0.17981422108264183,1.8907270431518555,0.10927295684814453,1.801395058631897,0.49854356050491333,0.5014564394950867,1.8160078068840246,0.18399219311597537,0.05108318477869034,3.998664379119873,0.33950361609458923,87.07187467878276,0.5001432347200438,0.9383475533071554,0.06673423257076515,0.10774109689694528,3.8453550338745117,0.9340500831604004,0.9512395854356959,102.76544952392578,0.050479304045438766,0.41506227850914,8.376679033972323e-05,0.005240586586296558,0.04769778251647949,1.9829591110465117e-05,0.9743834137916565,0.9015532732009888,0.9873058795928955,0.9480584263801575
EuroSAT__GTSRB,EuroSAT,GTSRB,0.3618454212661377,0.312277655497961,0.17200977819145852,0.17357503051236975,1.9990510940551758,0.0009489059448242188,1.9981037378311157,0.05976913124322891,0.9402308464050293,1.9111976276970275,0.0888023723029725,0.04828772321343422,2.5146944522857666,0.16023463010787964,87.23224094688644,0.9982956026653382,0.9325444237241205,0.06954385851914031,0.11442557472103049,3.2255077362060547,0.9509885311126709,0.9876101346934641,100.77589416503906,-0.06478012353181839,0.5738593339920044,-0.0024811194743961096,0.010656985454261303,0.048476606607437134,-9.14109932637075e-06,0.9758872389793396,0.8508126139640808,0.994474321603775,0.9223039448261261
EuroSAT__MNIST,EuroSAT,MNIST,0.32398818470856267,0.2947547360783253,0.14819620779873627,0.15695686970029096,1.9424974918365479,0.05750250816345215,1.8907597064971924,0.3875727653503418,0.6124272346496582,1.8526112441047542,0.1473887558952458,0.05349932610988617,3.3721253871917725,0.2863706946372986,86.93325028845827,0.6209838980749541,0.9364641173830572,0.06373258986563053,0.10245406357747205,4.102799415588379,0.9329073429107666,0.9013737828402683,108.31793975830078,0.005750504322350025,0.39564698934555054,,-0.00041394634172320366,0.04491947963833809,3.3964006433961913e-06,0.9859349727630615,0.9624600410461426,0.9957235455513,0.979272723197937
EuroSAT__DTD,EuroSAT,DTD,0.37261921707438267,0.3343561613948093,0.1693320852827351,0.1895125692508201,1.971727728843689,0.028272271156311035,1.9448845386505127,0.28817039728164673,0.7118296027183533,1.8692475506509878,0.1307524493490122,0.05023389682173729,2.193765163421631,0.12022014707326889,87.12059785479188,0.7199788361019955,0.9223467538941581,0.07755095143363158,0.11783254438976075,3.031022310256958,0.9551320672035217,0.9629238961977231,96.25476837158203,0.05831877142190933,0.9003742337226868,0.009762117639183998,0.0016017911257222295,0.10055393725633621,2.5667870431789197e-05,0.9275028109550476,0.8289149701595306,0.9710109829902649,0.8639949262142181
EuroSAT__Flowers102,EuroSAT,Flowers102,0.3460464003072352,0.31302829970888657,0.15648390099687395,0.17346370764480867,1.8041605949401855,0.19583940505981445,1.668168067932129,0.6168783903121948,0.3831216096878052,1.7353497615435078,0.26465023845649216,0.04861119017004967,1.9253243207931519,0.06269485503435135,87.21368586494948,0.3880031076302038,0.9244503952422232,0.07162183787462846,0.10942947982617142,2.259005546569824,0.9755792617797852,0.9528742323782001,97.2892837524414,-0.021980812773108482,0.8691442012786865,0.01765197329223156,0.003376280888915062,0.12034255266189575,-2.5235156499547884e-05,0.9461372196674347,0.9025693833827972,0.97493115067482,0.9152596294879913
EuroSAT__PCAM,EuroSAT,PCAM,0.3549858941250342,0.3204825119598294,0.15943953739303462,0.17582605121094944,1.900762677192688,0.09923732280731201,1.8181072473526,0.4805886447429657,0.5194113850593567,1.8242925623889383,0.17570743761106167,0.055210940539836884,3.8407411575317383,0.34976133704185486,86.83503680111647,0.5247034479474529,0.9309221989703629,0.08069374848086877,0.11225639452349469,5.708133220672607,0.8363965749740601,0.9407510400037289,82.34815979003906,0.03578377515077591,0.32985225319862366,-0.0030544009059667587,-0.006217038258910179,0.03730873391032219,-4.473676540328597e-07,0.9186412990093231,0.9278174042701721,0.9437989592552185,0.9145802855491638
EuroSAT__FER2013,EuroSAT,FER2013,0.35653693443091705,0.33373526653468877,0.1733348445861407,0.18775453817380486,1.9479684829711914,0.052031517028808594,1.900679349899292,0.3721233308315277,0.6278766989707947,1.888902182479512,0.11109781752048797,0.0412413589656353,3.356908082962036,0.217767134308815,87.63637383790673,0.6295081191235603,0.9243734647642892,0.06782883003635223,0.11274689323497272,2.6979782581329346,0.9649910926818848,0.9925555076499994,100.24089050292969,-0.00014522019773721695,0.752451479434967,0.0039420295506715775,-0.0018880345160141587,0.11786439269781113,8.829321814118885e-06,0.9771988093852997,0.8992384374141693,1.002384603023529,0.9396440386772156
EuroSAT__OxfordIIITPet,EuroSAT,OxfordIIITPet,0.3330126384320313,0.3176578534205313,0.1506312505324494,0.17518336252080943,1.90264093875885,0.0973590612411499,1.8212664127349854,0.4770817458629608,0.5229182839393616,1.7892174671294447,0.21078253287055526,0.07403914630413055,1.9954687356948853,0.127919003367424,85.75398405746331,0.5197723364026696,0.9266736428692656,0.06973170511565117,0.1053078355091923,2.1442606449127197,0.9777882099151611,0.9760658144656653,99.8828125,0.026157647371292114,0.667995810508728,-0.002454235916957259,-0.0033425965812057257,0.08775024861097336,2.412143294350244e-05,0.9938547611236572,0.9544307887554169,1.0003559291362762,0.9826678931713104
EuroSAT__STL10,EuroSAT,STL10,0.3710363278952338,0.33066956442755113,0.1750824223360363,0.19173878499851474,1.8818691968917847,0.11813080310821533,1.7868765592575073,0.5134056210517883,0.48659440875053406,1.8372077706580783,0.16279222934192172,0.033818792551755905,2.0118610858917236,0.05597120523452759,88.0619563718902,0.4979043046314531,0.9319372132139386,0.07634281926559952,0.11733199599778874,2.229264497756958,0.9759913086891174,0.9693404337135999,99.01232147216797,0.07359042018651962,0.8148560523986816,-0.02545982226729393,0.005921090953052044,0.05806839093565941,2.6216708647552878e-05,0.9939468204975128,0.9580791294574738,0.9989331364631653,0.9890323877334595
EuroSAT__CIFAR100,EuroSAT,CIFAR100,0.43433754519757045,0.3553417641635124,0.2259077510603194,0.21103505053083008,1.9009840488433838,0.09901595115661621,1.818479061126709,0.48017776012420654,0.5198222398757935,1.829120780038028,0.17087921996197197,0.0689355805516243,3.826401948928833,0.43811267614364624,86.04714721577326,0.5230200416187185,0.8994445407165671,0.08465044743047573,0.1373496099463049,2.7588188648223877,0.9646750688552856,0.9781738554053939,103.21240234375,0.07188745588064194,0.556634783744812,-0.011087484657764435,-0.0012764779385179281,0.06808243691921234,6.931222742423415e-06,0.9630615413188934,0.9473521113395691,0.9786524176597595,0.9478568136692047
EuroSAT__CIFAR10,EuroSAT,CIFAR10,0.4065890860691213,0.35495124293856267,0.2063840796362679,0.20907388214144926,1.9426294565200806,0.057370543479919434,1.8909982442855835,0.3872120678424835,0.6127879619598389,1.8604205414888249,0.13957945851117515,0.07462186366319656,3.2942891120910645,0.3922567367553711,85.7205041950312,0.6323482204079122,0.9281194558683431,0.08048191885903197,0.12857477372547366,2.8274953365325928,0.9613913893699646,0.9871502382977732,99.32310485839844,-0.019196506589651108,0.39083626866340637,0.0006899727741256356,0.0032023917883634567,0.04500940442085266,-1.3789564036414959e-05,0.9860517382621765,0.9742277264595032,0.9948518574237823,0.9803259968757629
EuroSAT__Food101,EuroSAT,Food101,0.33765109137074534,0.3325579742057972,0.1498286202198492,0.1858404243083776,1.8699556589126587,0.1300443410873413,1.7676846981048584,0.5321356058120728,0.46786442399024963,1.7985194916064466,0.20148050839355336,0.041035156697034836,4.268204212188721,0.2944790720939636,87.64819836753985,0.463193431713629,0.8893725343470303,0.07543563747181081,0.10677463209853984,2.6451642513275146,0.9680586457252502,0.969694309849112,104.48011779785156,0.034861836582422256,0.6137507557868958,0.001606833073310554,0.008608214557170868,0.0698704794049263,-1.590683859831188e-05,0.9955210387706757,0.9912537038326263,0.9959031641483307,0.9909248054027557
EuroSAT__FashionMNIST,EuroSAT,FashionMNIST,0.35251663236322267,0.3404691246117963,0.16800109040484112,0.19398485921885608,1.9073445796966553,0.09265542030334473,1.8292227983474731,0.46807798743247986,0.5319219827651978,1.8322670397979397,0.1677329602020603,0.05465717986226082,3.7613301277160645,0.3373233377933502,86.86681293366674,0.5385939591286156,0.934243807252848,0.07144575071222375,0.111475555964236,2.8101212978363037,0.961543083190918,0.9571513336518406,96.3199462890625,-0.04051457718014717,0.38947737216949463,-0.0004150969034526497,0.0049169049598276615,0.04515887424349785,5.088549642096041e-06,0.9692873656749725,0.9360801577568054,0.9916985332965851,0.9451492130756378
EuroSAT__EMNIST,EuroSAT,EMNIST,0.32520643247287007,0.2879658898395047,0.14948578540868354,0.1533079736883629,1.9912244081497192,0.008775591850280762,1.9825888872146606,0.17136578261852264,0.8286342024803162,1.9249776177554074,0.07502238224459257,0.03958716243505478,2.822016477584839,0.1601254642009735,87.73122982486113,0.8217782642808577,0.9348203652309921,0.06418284905968971,0.1028393066716644,3.4781315326690674,0.9465025663375854,0.9491740768688434,104.3620834350586,0.005984220653772354,0.4170692265033722,-0.0021867062896490097,-0.017765481024980545,0.03698670119047165,1.8319019545742776e-07,0.992710292339325,0.9326413571834564,0.9980511367321014,0.9842867255210876
EuroSAT__KMNIST,EuroSAT,KMNIST,0.32619518786500673,0.29033542529478595,0.15067974718744462,0.15476434540337408,1.9180783033370972,0.08192169666290283,1.8476197719573975,0.4462190270423889,0.5537809729576111,1.8374666002053242,0.16253339979467585,0.047978099435567856,3.636646270751953,0.28251489996910095,87.25000166841359,0.5644977443666747,0.9368393106280632,0.06574502860037786,0.10315198583422966,3.515901565551758,0.9456174969673157,0.9464687166926655,104.56253051757812,-0.012588206678628922,0.49785861372947693,-0.002143692225217819,0.012204795144498348,0.04357612505555153,1.5147145404625917e-06,0.9478208422660828,0.5861934944987297,0.9932052791118622,0.7323685884475708
EuroSAT__RenderedSST2,EuroSAT,RenderedSST2,0.25243363267740365,0.2959377294995639,0.10485732985906443,0.1540922178350881,1.9857779741287231,0.014222025871276855,1.9719221591949463,0.21321150660514832,0.7867884635925293,1.8904487264030594,0.10955127359694061,0.04013471305370331,2.2761850357055664,0.10521470010280609,87.69983253154128,0.7886706191179019,0.9190098204702701,0.057509828710331105,0.07982652530355272,2.60493540763855,0.9704666137695312,0.9505932964059273,106.84463500976562,0.00544346496462822,0.6776881217956543,-0.0005621141754090786,0.001622828422114253,0.04703309386968613,-1.7357035630993778e-07,1.0032460987567902,0.9140453040599823,1.0088609158992767,0.9739282131195068
SVHN__GTSRB,SVHN,GTSRB,0.4793124015957327,0.328548349361285,0.2594659525268483,0.1881527361187662,1.881541132926941,0.11845886707305908,1.786342978477478,0.5139402747154236,0.4860597252845764,1.8067263211392055,0.1932736788607945,0.09252537786960602,3.928532838821411,0.6138838529586792,84.69109301802834,0.49929079192383785,0.9311331083189767,0.10507727906389056,0.151571912135718,3.4539506435394287,0.9471599459648132,0.9631731712949086,105.51512908935547,-0.012305849231779575,0.4328768849372864,0.001742820837534964,0.0014267085352912545,0.04737864062190056,1.6145638710440835e-06,0.9719821810722351,0.841964602470398,0.9840737283229828,0.9301324486732483
SVHN__MNIST,SVHN,MNIST,0.5622849877180707,0.3356073467193716,0.34560983965419373,0.19136630117295766,1.971673607826233,0.02832639217376709,1.944782018661499,0.2884068191051483,0.7115931510925293,1.8784288174724622,0.12157118252753785,0.20214803516864777,4.203371047973633,2.163492202758789,78.33740153666362,0.8054045141435784,0.9387683036192408,0.15164431029895567,0.1778101259807371,3.546205759048462,0.9499359130859375,0.947578082999366,115.9488296508789,0.014937041327357292,0.36782369017601013,-0.0008865415002219379,0.0042112129740417,0.036594267934560776,-2.4656760615471285e-06,0.9865927994251251,0.9191859066486359,0.9931772649288177,0.9734596014022827
SVHN__DTD,SVHN,DTD,0.3092778062841594,0.31688519755015704,0.13310211847694414,0.1745787607418057,1.775943398475647,0.22405660152435303,1.6285864114761353,0.6464123129844666,0.35358768701553345,1.7021791316268007,0.2978208683731993,0.05643993243575096,3.807985544204712,0.27006766200065613,86.76451076571469,0.36009254401802426,0.9184911610945216,0.06560283013672197,0.09780223296498353,4.075063228607178,0.9254805445671082,0.915971327825247,98.04742431640625,-0.0012748843291774392,1.0541274547576904,-0.0008315984159708023,-0.011497575789690018,0.14003953337669373,-4.950241418555379e-05,0.9065269827842712,0.8255784809589386,0.9441674947738647,0.8550306260585785
SVHN__Flowers102,SVHN,Flowers102,0.2890964207283723,0.2935704247634785,0.12473812613214524,0.15626648987450129,1.5509037971496582,0.4490962028503418,1.3663403987884521,0.8102336525917053,0.18976633250713348,1.5061951007544805,0.4938048992455195,0.05174395814538002,3.678028106689453,0.13343234360218048,87.03396501545066,0.19405712933159944,0.9180289945512448,0.060769905571667664,0.09142032574932527,3.7143898010253906,0.9390305280685425,0.9064116897797959,98.4446792602539,-0.011014549061655998,0.9687173366546631,-0.002177627058699727,-0.009188867174088955,0.11110884696245193,2.2806891138316132e-05,0.9177648723125458,0.8921819627285004,0.9467796981334686,0.8923609256744385
SVHN__PCAM,SVHN,PCAM,0.2934277912089175,0.31744709037655133,0.12411704422238301,0.16986069437731408,1.998711109161377,0.0012888908386230469,1.9974253177642822,0.06931834667921066,0.9306816458702087,1.9085811348266395,0.09141886517336051,0.042449019849300385,4.930479526519775,0.537675142288208,87.56711930235551,0.9531922015693162,0.9250753195780628,0.06546408081392072,0.09279001805017581,6.259974479675293,0.8168686032295227,0.8948796292913468,84.548095703125,-0.02953439950942993,0.2646402418613434,-8.634084224468097e-05,0.06875480711460114,0.05722121149301529,-3.608042334235506e-06,0.9321187734603882,0.8672708570957184,0.9599759578704834,0.8953781723976135
SVHN__FER2013,SVHN,FER2013,0.36900633804157196,0.3445927058664428,0.18404880774049265,0.19807150195141868,1.9847931861877441,0.01520681381225586,1.970004916191101,0.21968023478984833,0.7803197503089905,1.9118276245608785,0.08817237543912149,0.045633211731910706,4.550075531005859,0.4817769527435303,87.38450127791009,0.794498465589886,0.9231798086526259,0.07102480370481057,0.11669006083371505,3.827707529067993,0.934567928314209,0.944158089618902,102.05696105957031,-0.022451624274253845,0.756811261177063,-0.0016429615207016468,0.005956538487225771,0.10798634588718414,-3.373781873960979e-05,0.9452814757823944,0.8594649732112885,0.958737701177597,0.9084378480911255
SVHN__OxfordIIITPet,SVHN,OxfordIIITPet,0.3032866574946307,0.31317419043354444,0.1338221431305667,0.17037962729392467,1.6627349853515625,0.3372650146484375,1.4858884811401367,0.7407240867614746,0.2592758536338806,1.5893972744808995,0.4106027255191005,0.08062172681093216,3.693836212158203,0.2785041630268097,85.37569650358343,0.2599606176464259,0.9213003325012495,0.06168720047428922,0.09590767082178364,3.569601058959961,0.9434279203414917,0.9284724407102742,101.31289672851562,-0.0008409390575252473,0.636031985282898,0.008727042935788631,-0.012725785374641418,0.08999324589967728,-1.650392368901521e-05,0.9882672727108002,0.916164219379425,0.9951871335506439,0.9663355052471161
SVHN__STL10,SVHN,STL10,0.3210569418015194,0.3091117911649538,0.14247243275057594,0.16913883921356415,1.6396030187606812,0.36039698123931885,1.459564447402954,0.756605327129364,0.243394672870636,1.599725360388114,0.4002746396118859,0.022103212773799896,3.73854398727417,0.0731421411037445,88.73347605296514,0.24902346949940904,0.9261146435197795,0.0643678328338659,0.10152712947917435,3.697514772415161,0.9391958713531494,0.9220749923117824,100.16351318359375,0.02538432367146015,0.48071303963661194,-0.0007702684961259365,-0.006713663227856159,0.08268424868583679,-1.6469006368424743e-05,0.9944923520088196,0.9144051373004913,0.9959975481033325,0.9739724099636078
SVHN__CIFAR100,SVHN,CIFAR100,0.3954374731106632,0.34506340815462416,0.2027804609388113,0.20059200967134871,1.997688889503479,0.002311110496520996,1.9953874349594116,0.09174681454896927,0.9082531929016113,1.9162002606145039,0.08379973938549612,0.06431564688682556,4.882357120513916,0.8172679543495178,86.31243962374056,0.9562601715454876,0.8985062140338825,0.07461217310068745,0.12504832283505854,4.152723789215088,0.923728883266449,0.9724647414967603,103.8975601196289,0.030758719891309738,0.5026307702064514,-0.002247121650725603,,0.057982027530670166,-4.598949544742936e-06,0.943605899810791,0.9035085737705231,0.9594398736953735,0.923754870891571
SVHN__CIFAR10,SVHN,CIFAR10,0.39092613382444624,0.3476451299932076,0.20286929076713212,0.20201449573286018,1.9861382246017456,0.013861775398254395,1.9726243019104004,0.21077707409858704,0.7892229557037354,1.89326108796749,0.10673891203250996,0.07215661555528641,4.481858253479004,0.7583785057067871,85.86213446750807,0.7909300897493059,0.9274030687674036,0.07360625840582936,0.12362170202552152,4.158661365509033,0.9223612546920776,0.939016383441122,100.17543029785156,-0.012130014598369598,0.42556172609329224,0.0038214887026697397,-0.001440016319975257,0.05154730752110481,-5.321368917066138e-06,0.9808846414089203,0.9210373163223267,0.9898601472377777,0.9574271142482758
SVHN__Food101,SVHN,Food101,0.29592542835903995,0.3210008499272481,0.12794952788653802,0.17419628707147292,1.9984031915664673,0.0015968084335327148,1.9968111515045166,0.07685276120901108,0.9231472611427307,1.9169319454497122,0.08306805455028776,0.04159044474363327,5.254244804382324,0.5967568159103394,87.61635552018942,0.9261215579031123,0.886913389529822,0.06293802120775545,0.09357988969335013,3.9580390453338623,0.9311466217041016,0.9809685132459034,105.64772033691406,-0.02493593841791153,0.6261488199234009,-0.00026581971906125546,-0.001609549392014742,0.07758253812789917,-1.4161507351673208e-05,0.9883002936840057,0.9619355797767639,0.9897497296333313,0.9745144546031952
SVHN__FashionMNIST,SVHN,FashionMNIST,0.39989752185894684,0.34742471048679036,0.209806879947208,0.20248160572318397,1.9965882301330566,0.0034117698669433594,1.993198037147522,0.11038786917924881,0.8896121382713318,1.9049991170634712,0.09500088293652875,0.06870047748088837,4.804961204528809,0.8477438688278198,86.06064964066375,0.9286090685629287,0.9343548698245354,0.07629632199147966,0.1264587016038175,3.9534428119659424,0.9301907420158386,0.9104802378222002,97.95565795898438,0.02962804213166237,0.3966408669948578,-0.0017806042451411486,-0.009518938139081001,0.04464319720864296,-8.911360964702908e-07,0.9755686521530151,0.9015620350837708,0.989665687084198,0.945172518491745
SVHN__EMNIST,SVHN,EMNIST,0.5611638629247514,0.3315982460805341,0.34058853013897844,0.1904358037193921,1.9327954053878784,0.06720459461212158,1.8734009265899658,0.4126432240009308,0.5873567461967468,1.8588859027965878,0.14111409720341217,0.16410112380981445,3.9567713737487793,1.32715904712677,80.55497908669187,0.6086109312683291,0.9349025971484635,0.14619699379183207,0.17745559249284132,3.294029712677002,0.9531970620155334,0.9978286137388759,110.48765563964844,0.02576497010886669,0.349237322807312,0.00014768434630241245,-0.0071507166139781475,0.03432135656476021,-3.3317105589958373e-06,0.9875996708869934,0.8964429199695587,0.994315505027771,0.9743439555168152
